"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2025,"Abilene Christian",46.6891477621091,332,20.7404334750596,350,30.0692383778437,178,37.155119558553,61
2025,"Air Force",50.0928217821782,221,20.7212878856012,348,22.7360308285164,343,35.3960396039604,112
2025,"Akron",55.4337231968811,31,16.5818244302683,139,33.0122591943958,86,26.8031189083821,333
2025,"Alabama",56.3499529633114,15,16.6546624174913,149,34.718826405868,40,40.1222953904045,25
2025,"Alabama A&M",45.0980392156863,353,21.938360284491,360,33.9115351257589,62,38.5813148788927,39
2025,"Alabama St.",47.0559845559846,327,13.2447436289723,5,28.2592313489073,229,29.8745173745174,274
2025,"Albany",49.2643194955334,261,15.7158096614922,78,32.3581560283688,103,29.4797687861272,289
2025,"Alcorn St.",46.112676056338,339,19.588828549263,323,33.5793357933579,71,30.3661971830986,263
2025,"American",51.8044237485448,120,16.7600463678516,156,23.767258382643,335,29.4528521536671,291
2025,"Appalachian St.",49.711353431687,241,16.8897793974275,163,27.5347912524851,250,35.1507376523412,116
2025,"Arizona",52.8785679729076,83,16.2250708546764,116,35.893011216566,19,36.5747460087083,72
2025,"Arizona St.",51.4433551198257,140,17.4577919207991,204,25.1785714285714,318,35.8932461873638,93
2025,"Arkansas",52.7315296566077,88,16.4960821804821,132,27.5611967361741,249,35.5359001040583,107
2025,"Arkansas Pine Bluff",50.2667457024303,207,20.4455221929011,341,26.340545625588,282,32.8393598103142,184
2025,"Arkansas St.",49.2604961832061,262,14.9539897778798,36,33.953488372093,61,34.2080152671756,144
2025,"Army",49.6899661781285,242,14.7149293148982,28,25.7914338919926,302,25.76099210823,346
2025,"Auburn",55.7114721811915,26,13.3689107077304,6,34.3443354148082,51,33.5302806499261,168
2025,"Austin Peay",48.6970684039088,282,14.7535619738838,30,25.7867132867133,303,28.9359391965255,302
2025,"BYU",57.1827411167513,7,17.5533869808723,207,33.3030027297543,77,30.1522842639594,270
2025,"Ball St.",51.3285806869734,145,16.3965261157486,129,26.3655462184874,280,44.4588464031108,6
2025,"Baylor",51.5412748171369,136,16.1112802379224,106,35.573476702509,25,31.0344827586207,242
2025,"Bellarmine",53.6600496277916,62,17.4071269969525,197,20.2420242024202,358,26.4888337468983,336
2025,"Belmont",54.8247841543931,40,15.9394301653716,94,27.1844660194175,260,26.0538344337227,342
2025,"Bethune Cookman",48.1818181818182,297,19.4939407784522,316,28.8428324697755,216,35.8823529411765,94
2025,"Binghamton",51.5933715742511,130,19.5820864918205,322,26.8783068783069,269,33.6520076481836,160
2025,"Boise St.",52.0925110132159,113,16.8768609958268,161,33.2064700285442,78,39.1519823788546,33
2025,"Boston College",48.9232468249586,272,17.2708126785599,187,28.83046237534,218,31.5295416896742,219
2025,"Boston University",50.1782531194296,213,20.5938816724426,342,32.4561403508772,100,30.718954248366,253
2025,"Bowling Green",49.8256827425915,232,17.4532969325592,202,25.5481410867493,310,34.4567112144102,136
2025,"Bradley",56.7805953693495,8,17.3284221095323,192,26.3105835806133,283,32.4145534729879,191
2025,"Brown",51.1334196891192,154,17.1157919924555,175,30.1295896328294,175,27.979274611399,322
2025,"Bryant",51.0110736639384,165,16.5091454496136,134,34.199837530463,54,30.4285026480501,261
2025,"Bucknell",53.8378378378378,57,18.6099485862564,281,25.9944495837188,294,36.7027027027027,68
2025,"Buffalo",48.8179669030733,275,19.538644357261,320,24.8359887535145,322,32.74231678487,187
2025,"Butler",53.046103183315,80,16.3745051198367,126,26.4485981308411,278,37.2667398463227,59
2025,"CSUN",51.8167028199566,119,18.9306465500037,292,35.4243542435424,29,35.7917570498915,100
2025,"Cal Baptist",48.2767624020888,294,17.6736892109224,213,33.3044232437121,76,29.7127937336815,281
2025,"Cal Poly",55.2221172022684,35,20.6924612016352,347,27.6003276003276,247,26.8431001890359,332
2025,"Cal St. Bakersfield",48.2490272373541,296,18.820950815376,290,35.6481481481481,23,34.5191773207337,133
2025,"Cal St. Fullerton",44.1692789968652,359,21.2823845944557,355,25.8555133079848,300,39.1849529780564,32
2025,"California",47.8021978021978,307,16.6083963465864,144,34.7450980392157,39,38.8611388611389,36
2025,"Campbell",49.9703440094899,226,15.7545501298245,83,24.5562130177515,325,29.655990510083,284
2025,"Canisius",51.1655708308428,150,18.5169393448414,275,18.3299389002037,363,23.3114166168559,359
2025,"Central Arkansas",47.4400871459695,319,18.2218510363678,251,28.5468615649183,225,28.8126361655773,310
2025,"Central Connecticut",52.1841794569067,108,17.1697521179793,182,26.5412748171369,274,25.9149940968123,345
2025,"Central Michigan",49.775641025641,234,17.6441801690677,212,32.1389793702497,113,35.8333333333333,97
2025,"Charleston",52.3709167544784,100,16.1898911898912,110,26.5415549597855,273,34.6153846153846,131
2025,"Charleston Southern",48.7071557426338,281,19.9182016299967,332,31.1808118081181,137,43.8965724594107,8
2025,"Charlotte",48.3362019506598,292,15.1453875144333,42,25.4361799816345,311,42.7423981640849,13
2025,"Chattanooga",56.4579808234631,11,15.4198175400425,57,25.7796257796258,304,31.4720812182741,222
2025,"Chicago St.",44.4025834230355,358,18.523097673373,276,22.5806451612903,346,26.8030139935414,334
2025,"Cincinnati",50.8825012607161,170,15.4903758020165,60,32.2889469103568,106,23.3988905698437,358
2025,"Clemson",53.6317135549872,64,15.7230912964714,79,33.7283500455788,67,28.1841432225064,316
2025,"Cleveland St.",49.3063583815029,259,18.3394045974124,263,34.5098039215686,47,31.0404624277457,241
2025,"Coastal Carolina",49.4416873449131,251,18.3602487684411,264,28.9756097560976,212,34.4292803970223,138
2025,"Colgate",54.1530054644809,53,16.7490549578366,154,23.6943907156673,336,22.568306010929,362
2025,"Colorado",50.5678745267712,192,21.0273869938545,352,28.921124206709,213,36.3439697133586,80
2025,"Colorado St.",55.7805007991476,23,17.3642323123808,194,26.4114832535885,279,31.7527970165157,208
2025,"Columbia",52.6298487836949,92,15.4102632353147,56,25.8836944127708,297,29.4543063773833,290
2025,"Connecticut",55.5349576271186,27,17.1228914547516,178,35.5750487329435,24,30.614406779661,256
2025,"Coppin St.",43.9835338822039,362,21.5820166475602,356,26.5151515151515,275,36.4154528182394,76
2025,"Cornell",58.6526576019778,1,16.7555412785095,155,25.5491329479769,309,28.6155747836836,312
2025,"Creighton",55.7712215320911,24,18.0980816681334,246,26.9301470588235,266,28.4679089026915,313
2025,"Dartmouth",50.2877237851662,204,16.1946565650492,111,22.8480340063762,341,30.306905370844,266
2025,"Davidson",52.3613399231192,101,14.6026661642093,26,24.3577545195052,328,29.159802306425,295
2025,"Dayton",52.6134405514072,93,15.5141152031124,62,29.5968534906588,196,37.9092475588742,46
2025,"DePaul",52.6739356178608,90,17.8950311682758,228,27.2241992882562,257,27.4143302180685,327
2025,"Delaware",55.0613496932515,36,16.5783537065212,138,22.4358974358974,349,30.0102249488753,273
2025,"Delaware St.",48.7989886219975,276,18.1132075471698,247,34.0021119324182,58,36.346396965866,79
2025,"Denver",50.3347534996957,202,18.4777059753714,273,26.1316872427984,290,31.6494217894096,211
2025,"Detroit Mercy",45.5962800875274,349,19.0666275315527,302,31.9055944055944,120,28.9387308533917,301
2025,"Drake",53.8237200259235,58,18.6041567001541,279,36.045197740113,17,42.9682436811406,11
2025,"Drexel",52.1774632553076,109,18.6038706119978,278,33.0170777988615,85,24.169842133914,356
2025,"Duke",57.363184079602,5,14.4012015726466,20,35.1800554016621,35,32.089552238806,203
2025,"Duquesne",49.9718468468468,225,18.3351668500183,261,32.9390354868062,88,30.0112612612613,271
2025,"East Carolina",48.4249866524293,289,15.608104931597,72,33.8299737072743,63,35.2375867592098,113
2025,"East Tennessee St.",50.1996577296064,212,16.0776407588545,104,35.6545961002786,22,33.2002281802624,171
2025,"East Texas A&M",49.1831971995333,265,22.5087813864225,362,28.0961182994455,233,28.0046674445741,321
2025,"Eastern Illinois",44.1011235955056,360,18.6559029681647,284,30.0189393939394,180,32.9588014981273,179
2025,"Eastern Kentucky",49.7135416666667,240,13.8468404356689,14,32.3834196891192,101,25.9895833333333,343
2025,"Eastern Michigan",52.390438247012,99,18.71449259218,288,29.6905222437137,193,33.0108138873079,178
2025,"Eastern Washington",50.934861278649,168,18.6886011827917,286,26.919032597266,268,31.0615199034982,238
2025,"Elon",50.2125075895568,211,19.0473771761628,299,36.2903225806452,14,38.7978142076503,37
2025,"Evansville",48.7855450236967,277,17.7492674809786,219,22.6179018286814,345,31.1018957345972,237
2025,"FIU",46.1430967020682,338,19.5383715730453,319,31.0774710596616,145,35.9977641140302,91
2025,"Fairfield",46.3401506996771,335,15.515678810948,63,28.6082474226804,223,25.4036598493003,349
2025,"Fairleigh Dickinson",49.0830945558739,266,17.0698033027918,174,25.9086672879776,296,32.1489971346705,201
2025,"Florida",55.0068902158934,37,15.0309598326664,38,38.1493506493507,8,32.5677537896187,189
2025,"Florida A&M",50.6389776357827,185,20.650750478493,344,27.7083333333333,243,36.6773162939297,69
2025,"Florida Atlantic",53.2174364296834,76,16.2569125191552,121,30.7488986784141,157,33.1603528801245,172
2025,"Florida Gulf Coast",53.8631346578366,56,16.2144234666929,113,29.9703264094955,184,23.0684326710817,360
2025,"Florida St.",50.7072905331882,180,17.4570911125019,203,29.6903460837887,194,39.3906420021763,31
2025,"Fordham",48.6611740473738,284,18.4130297453926,269,31.5270935960591,128,32.8527291452111,183
2025,"Fresno St.",46.1079398028023,340,17.7582852290195,220,27.0183852917666,264,36.377789309808,77
2025,"Furman",53.5958904109589,65,16.9737362597845,170,29.9905392620624,183,35.4452054794521,110
2025,"Gardner Webb",51.9165727170237,118,20.7398039835599,349,33.3646616541353,75,36.2457722660654,84
2025,"George Mason",51.5238642898217,138,20.0084317992776,334,32.0845341018252,116,41.7481311098332,16
2025,"George Washington",50.6141820212172,188,18.2457999527729,253,32.1461187214612,112,40.8151870463428,24
2025,"Georgetown",50.4413291796469,197,17.1215043118494,177,31.5882874889086,126,25.7528556593977,347
2025,"Georgia",52.5138121546961,96,18.8738381933087,291,36.1031518624642,16,39.8342541436464,27
2025,"Georgia Southern",50.625,186,19.0489807365533,300,32.9317269076305,89,26.5,335
2025,"Georgia St.",50.4181913225301,200,16.8040867538985,158,32.3374340949033,104,33.7689492943021,157
2025,"Georgia Tech",50.3530005042864,201,17.4340006272779,199,30.5485232067511,163,31.1649016641452,234
2025,"Gonzaga",55.7142857142857,25,13.2168185077957,4,32.6837909654562,95,30.8571428571429,250
2025,"Grambling St.",47.2924187725632,320,19.1620243517393,305,26.2851600387973,284,35.0782190132371,119
2025,"Grand Canyon",51.2339055793991,148,18.4439523674207,271,32.5068870523416,99,43.9377682403433,7
2025,"Green Bay",50.9365558912387,167,18.0478757115363,241,18.3550651955868,362,37.0392749244713,62
2025,"Hampton",47.5167410714286,316,15.959723096287,95,33.9892665474061,59,30.2455357142857,268
2025,"Harvard",50.5743243243243,191,17.9476004372584,233,24.7663551401869,323,24.3918918918919,354
2025,"Hawaii",50.6188925081433,187,20.6623193964966,345,30.8791208791209,154,39.9348534201954,26
2025,"High Point",56.4158094206822,12,15.3326809609561,51,33.9882121807466,60,37.6285868976719,53
2025,"Hofstra",48.8715277777778,274,17.61125739198,209,25.7518796992481,305,25.3472222222222,350
2025,"Holy Cross",53.0545670225385,79,17.8496443232741,225,23.2124352331606,340,22.1826809015421,364
2025,"Houston",52.6763381690845,89,14.6193081273638,27,36.1351819757366,15,28.1640820410205,317
2025,"Houston Christian",49.0791896869245,267,18.0378100248598,240,25.968992248062,295,30.5095150399018,258
2025,"Howard",53.4854245880862,70,21.2161773352181,354,28.9966923925028,210,35.6780735107731,101
2025,"IU Indy",50.421432871764,199,15.675450473909,76,30.5689488910318,161,34.1360626128838,148
2025,"Idaho",51.7619872905835,121,17.8644516672686,226,28.8718929254302,214,33.6221837088388,162
2025,"Idaho St.",47.7936606587943,308,16.2587013777037,122,38.3022774327122,7,34.3691733996271,141
2025,"Illinois",52.318977756744,104,15.8363164977217,87,36.0066833751044,18,34.5953620444865,132
2025,"Illinois Chicago",51.067615658363,159,17.5029890667949,205,30.0196850393701,179,35.1126927639383,118
2025,"Illinois St.",56.0271646859083,19,15.7812297582174,85,24.6031746031746,324,30.6734578381437,255
2025,"Incarnate Word",51.140456182473,153,18.0699348872947,244,34.4827586206897,48,27.4909963985594,326
2025,"Indiana",51.130389064143,155,16.7204673618505,152,31.4981949458484,130,33.0704521556257,176
2025,"Indiana St.",54.5689655172414,48,19.4564969171044,313,26.188166828322,286,35.8620689655172,95
2025,"Iona",47.5421686746988,315,20.9086311979347,351,39.1304347826087,4,27.855421686747,323
2025,"Iowa",56.7554479418886,9,13.6570721858715,9,25.1318101933216,320,25.956416464891,344
2025,"Iowa St.",54.5620437956204,50,16.8873371827582,162,32.1698113207547,110,38.4775808133472,40
2025,"Jackson St.",47.6996966632963,311,19.4720631705149,314,30.0727566693614,177,37.4620829120324,55
2025,"Jacksonville",50.1395089285714,218,19.3126539128747,309,35.19394512772,34,28.2366071428571,315
2025,"Jacksonville St.",49.5515695067265,247,15.7030605069251,77,30.9124767225326,153,32.1748878923767,200
2025,"James Madison",50.6605399195864,184,15.8393725171657,88,32.0037986704653,118,30.4422745548535,260
2025,"Kansas",53.1449631449631,78,16.7283325297811,153,30.4195804195804,166,24.3243243243243,355
2025,"Kansas City",48.4336609336609,288,18.6978472527689,287,32.8542094455852,90,30.8968058968059,248
2025,"Kansas St.",50.591868244982,190,17.7016734308111,215,29.4015611448395,201,27.6376737004632,324
2025,"Kennesaw St.",49.3103448275862,258,19.7217407598257,327,32.5449385052034,97,38.7931034482759,38
2025,"Kent St.",48.6673773987207,283,17.2903133869301,188,35.7400722021661,20,30.0106609808102,272
2025,"Kentucky",56.0009837678308,20,15.200598056317,44,28.6821705426357,221,35.858337432366,96
2025,"LIU",47.6678043230944,313,20.0730259600605,335,32.2641509433962,107,27.5881683731513,325
2025,"LSU",51.0875331564987,157,18.6246020324819,282,29.4642857142857,199,32.4668435013263,190
2025,"La Salle",46.0506329113924,341,15.5131464975272,61,30.5331179321486,164,31.3924050632911,226
2025,"Lafayette",50.2240896358543,209,16.5908012443101,142,23.9963503649635,332,30.5322128851541,257
2025,"Lamar",47.2490073737947,321,18.9683440534746,294,35.5475763016158,26,28.9846851956892,300
2025,"Le Moyne",51.5342960288809,137,19.6007646191995,324,25.6435643564356,306,37.7256317689531,51
2025,"Lehigh",51.1246786632391,156,15.6283110828565,73,21.3519313304721,355,31.4910025706941,220
2025,"Liberty",58.4473527662106,2,15.3319710288623,50,18.9217758985201,361,30.9339678762641,244
2025,"Lindenwood",45.0140056022409,355,17.9191293742377,229,29.9913569576491,182,35.9663865546218,92
2025,"Lipscomb",55.916345624656,22,14.4361737199174,22,24.1310824230387,329,31.3703907539901,227
2025,"Little Rock",49.5213963963964,249,20.3575530880924,339,30.3857008466604,168,28.9977477477477,299
2025,"Long Beach St.",49.2078580481622,263,21.7099738026298,358,28.5119667013528,226,35.4879594423321,108
2025,"Longwood",51.3125763125763,146,18.0050899947874,237,32.1212121212121,114,45.4212454212454,3
2025,"Louisiana",45.7493188010899,346,16.0326261605249,99,25.8813413585555,298,29.7547683923706,279
2025,"Louisiana Monroe",45.0254381006218,354,17.1326012228881,179,29.0178571428571,208,31.1475409836066,235
2025,"Louisiana Tech",52.5,97,18.9468535609015,293,29.3028322440087,203,35,120
2025,"Louisville",53.3696729435084,72,16.5190111949211,135,32.2307039864292,108,34.4895936570862,135
2025,"Loyola Chicago",52.5829255029908,94,17.6294374878052,210,29.8988040478381,186,31.7020119630234,209
2025,"Loyola MD",50.1460280373832,216,17.6738918034215,214,28.5994123408423,224,29.2640186915888,294
2025,"Loyola Marymount",50.2787068004459,206,15.2308200122601,45,22.7657572906867,342,29.041248606466,297
2025,"Maine",51.5677491601344,132,15.4508849143178,59,21.7898832684825,353,28.1634938409854,318
2025,"Manhattan",50.7432818753573,179,17.0263909059042,173,32.6315789473684,96,30.9319611206404,246
2025,"Marist",49.8831775700935,230,18.3693365488224,266,30.5719921104536,160,22.3714953271028,363
2025,"Marquette",52.0348837209302,114,13.5084427767355,8,30.1164725457571,176,26.0658914728682,341
2025,"Marshall",49.9464954521134,228,16.5046506748724,133,32.9594477998274,87,34.8314606741573,126
2025,"Maryland",53.7837837837838,59,14.5094524815431,23,30.9586631486368,151,32.9238329238329,180
2025,"Maryland Eastern Shore",45.6565656565657,348,19.716202022421,326,27.0516717325228,262,35.6228956228956,104
2025,"Massachusetts",45.1409869083585,352,16.1037999809356,105,34.2767295597484,52,34.0382678751259,149
2025,"McNeese",53.2731376975169,75,16.2219118331741,115,34.6704871060172,42,35.665914221219,103
2025,"Memphis",53.6404160475483,63,19.1727176307416,306,35.0682593856655,37,39.4254581475978,30
2025,"Mercer",48.9722507708119,270,16.6133118058069,146,28.8414133114215,217,29.8047276464543,277
2025,"Mercyhurst",48.6396814863968,285,16.4465146775582,131,22.1973094170404,351,30.9223623092236,247
2025,"Merrimack",49.355185384202,256,13.8127488881784,12,20.7513416815742,356,24.4492208490059,353
2025,"Miami FL",51.9469983775014,117,16.0450586898902,101,28.2273603082852,231,26.3926446727961,338
2025,"Miami OH",55.4061181434599,33,17.4463126352589,201,27.5117370892019,251,28.1118143459916,319
2025,"Michigan",54.4972208185953,51,19.8159065053263,328,33.1536388140162,81,34.967155128853,123
2025,"Michigan St.",51.1503067484663,151,16.6132513571849,145,35.3260869565217,31,37.8323108384458,47
2025,"Middle Tennessee",50.8038585209003,175,16.5885239669612,141,30.6537102473498,158,32.3151125401929,194
2025,"Milwaukee",51.427771556551,141,19.3965388854139,312,39.828897338403,3,38.0179171332587,44
2025,"Minnesota",49.8615725359911,231,16.628519593178,147,30.1971326164875,172,31.4507198228128,223
2025,"Mississippi",51.084215834594,158,12.7528750901431,3,25.3544620517098,313,35.6026222894604,105
2025,"Mississippi St.",51.7422434367542,122,15.0852574915924,39,34.0764331210191,57,31.6467780429594,212
2025,"Mississippi Valley St.",42.1016483516484,364,24.2970919092248,363,22.6611226611227,344,30.2884615384615,267
